Oid,BookNameRu,BookImage,File
834f993b-be2a-45e0-b21c-2de9af0b8c78,"Метод. пособие - пульмонология БРОНХИАЛЬНАЯ АСТМА",ae2ccc66-6ba9-4fc5-81e6-a08394e6b802,4052dfe4-df03-4d5b-8520-2c3f1c337880
837ce12a-400b-426d-b60c-bfd49ce9352d,"Характеристика электроэнергии и энергетической аппаратуры, применяемой в лапароскопической урологии ",c4ea5bc7-d35e-429e-977c-c4ed2cd3854d,ea9e16f6-6c97-415c-85ed-9b9cc588ab76
8398990d-3f38-4f6f-9671-31e418d4f052,"Восстановительная хирургия внутригрудных дыхательных путей.",12803de7-ef6b-41e8-904d-6968c435c340,96fc87b8-8f9a-4bc6-b881-617f40b74509
83fe14dc-19bb-4936-a750-a7c4e81f56b1,"",bf4ed37c-cc04-40e6-bda3-ebc2bd4c9eb5,115c1dae-d006-4892-a15c-aa7e3c0a3de3
847e63a9-ea90-4e29-b69b-88cc3db0cabb,"",1559702b-e25f-4c71-b5ce-1c346974d71d,f419c0ef-45ed-42ad-84bf-e6dfda06308a
84c58abd-8193-47b5-b354-92175e95bf34,"Комплексные программы очистки в онкологии",b244d636-183f-4f79-9e29-f427b1607da0,66d6bd48-1be0-4231-85eb-765b85992089
85671d5a-4da0-4943-845f-f1fa4aad34ab,"Диагностика болезней внутренних органов: Т. 7. Диагностика болезней сердца и сосудов. ",6a7006e1-55a1-4617-8f2c-fbc91012dde5,cfffc653-9b42-4b3d-b3ea-b75ab0042359
86045e2e-4336-44c4-9a25-7293dfa794ff,"Клинические рекомендации – Острый гепатит A (ГА) у взрослых.",ce8f4cff-1f98-46fd-a8bc-548234cc4463,84460fba-7592-43b8-af45-31cc8541ad21
8607fc32-77dc-4611-847d-735c11ab0af7,"",d08747f9-2101-4304-902c-19f169ce5e66,9569b9ef-ff93-49d2-8bda-b847ad3df865
861ef008-161b-44b1-94e9-1d51568b9c3b,"МАТЕРИАЛЫ ВТОРОГО ВСЕРОССИЙСКОГО СЪЕЗДА МАНУАЛЬНЫХ ТЕРАПЕВТОВ",0668cc63-3bc9-441b-8c3c-b4b8998254d6,0d665e71-8401-457a-b847-252157624670
86672737-87d3-4311-bbb7-7b6ba4f193c3,"Анатомия человека. Изд. 7-е.",2b9c3e6a-29e5-443f-bed0-5d0de3ac639e,5b58ad94-a90c-4aa6-a8f0-fde364d131a6
86b273f0-9f6f-4a7d-afc3-f8b5779b56d3,"",a55f55da-c7bd-435e-87ff-76c09d7d1b8a,885c32cd-383f-4e45-bb56-384d6d44421e
8743bbb8-dc04-49cf-9aec-b01068df0606,"Неврология и нейрохирургия",90ed67db-0e6a-448e-9faf-3978baa6d209,8523cf99-b3c5-4b8e-b784-3d1f6b4e6976
874c84ff-426a-462b-a35a-3606d2737cd2,"",53dad968-6406-420d-9a1f-9ed8b403b8b3,71f233c1-9223-4d8f-9f99-12a27d9400b1
87e84760-ac1a-476e-8f72-c640d1ec2214,"Клин.рек. ВИЧ-инфекция и оппортунистические заболевания: лечение у детей и подростков",22c3f414-020d-42d2-9d6b-6b0dad3b63a1,79fa1d1b-fe07-421b-8470-45b5edcac4d8
886aff88-1388-4704-82e8-178b767e4c82,"Новый терапевтический справочник.",662ba03b-ded2-4bf7-8f81-1b6a71c1a674,a3b972e8-9f90-4cfc-9833-0148377876ad
88795049-ffbb-4d52-8bbc-ba5ef2761c72,"Дислипидемии, атеросклероз и их связь с ишемической болезнью сердца и мозга",10478dbd-0aa4-4931-a09e-2d283e4aec5d,faf2d499-5e38-43fc-bd0d-95349c8f24a7
8897a744-b11e-467c-8c96-dccaeaa1f5d5,"",e1433187-fd7c-4e75-8585-ebf1c7614d84,262d069d-ba08-424d-aa5d-bdab5eb76295
88baa538-16b0-42f5-a4f0-fa527a407fa8,"Критерии диагностики в неврологии: Нозоматика: Справ. пособие. ",c13e2694-8d6d-4f06-b29f-a400d0411de3,41901eb0-82d1-4ef2-97ef-022c0d6330c9
88e95719-2469-4bcb-ba07-7edf11b7cc87,"Медико-биологическая статистика.",22c92e41-738f-40c7-95e2-7b067336d6c1,4a0ffa69-d46d-436e-a084-860f7978718e
88fb1352-8122-44ec-b8ca-e6221db374a9,"РАЦИОНАЛЬНАЯ ФАРМАКОТЕРАПИЯ ЗАБОЛЕВАНИЙ ОРГАНОВ ПИЩЕВАРЕНИЯ.РУКОВОДСТВО ДЛЯ ПРАКТИКУЮЩИХ ВРАЧЕЙ.   ",f73d1c98-aae6-400a-97d4-a888b92f1894,e31c3f6c-a77d-4472-b9d3-1990065765d9
8901415d-5624-49c6-9e5d-a646d5975efe,"Психология семейных кризисов. ",385168dd-d213-45e3-905a-12b270aa4820,84563db9-da9b-49e8-b80a-93b16f621d00
894b9a8e-506f-4513-9d29-5d688f95a855,"",96f83611-546d-4b25-b024-4dfd7181a474,42f2b3d6-509c-4b23-993e-a928245ac870
894edab4-85e3-42b2-8cd2-fb13e64a54f3,"",e77ddd0d-aa8b-46a1-83b7-b6399b351bfe,9cd1a8ec-b082-4bec-a15f-88f6d463e805
897a544d-057a-407f-88b1-ffb8208ba9e4,"Практикум по неврологии, учеб. пособие ",03c49ce8-8944-439b-9c5b-23cef636344c,1ad25e07-62c9-4ed5-a21c-d7417e810e70
898d390d-045e-4960-87be-4ce9d7166530,"Внебольничная пневмония у детей. Клинические рекомендации. ",952bd37d-6334-4c31-944a-ea8f1821b799,4fb8afed-dbab-41bd-9569-e19665f35099
8992dd9e-0a99-42ec-8b67-808bc4768c87,"Ингаляционная анестезия в педиатрии. ",77fc1561-3e6d-49d3-a247-9db7ddd68189,5999c22d-06b4-4ee8-932f-5d7f98e1a6e9
89a99622-b6ff-4a8a-bd72-f604141d6b66,"",a929a017-39d2-4997-a818-32e1834a5724,4e159c61-c17b-4453-9bd7-10b0c3155e17
8ac13ab3-fb29-4b49-babd-6a9eecc99ed2,"",709f0fd9-3073-4cd0-b21f-52083393b928,1a1e5e77-3235-47e8-a3e9-15b9847d8590
8afed19c-dd37-411a-8ac6-cb632fd7083b,"Патофизиология (общая и клиническая патофизиология) : В 2 т. Т. II Учебник ",f0cf4fcd-70fb-498b-ab3a-9ffe1fc62dc3,45f8d67b-ecb0-476d-8b4f-2c2cdeef62d5
8b4afd49-1e6f-4b04-8cf9-ce7d117c100d,"",0709cf54-4a7d-4c20-a2dd-eb5fb8d1e42e,0d6bad48-3092-4377-9b93-df3fdb77bf02
8b6c7f0c-6fe2-4e52-ae03-f97e74552b6f,"Практическая вертеброневрология и мануальная терапия.",cace3130-3838-47e5-8091-628e0aa4a40e,7a246716-196f-47cc-8245-94f27cb744c0
8bf176eb-e8c6-497f-b950-1d8c1d33f3b5,"Диагностика основных видов травматического воздействия при травме органов живота тупыми предметами. ",18a2b0da-203e-4f26-a65d-bd68ac8a6f57,208fcc94-cc16-4ac5-aa4f-ad83e5595fb2
8c060e49-a619-42d9-9b2d-56f8aa1ab859,"Обследование больных с заболеваниями органов пищеварения. Часть 1. ",acf784b6-df6b-4602-8695-31b78bb9c314,61f3a4c4-c292-45b7-a056-beecd52e817b
8c7a891d-e714-41d7-b3b3-bf58e70e2047,"НЕОТЛОЖНАЯ ПОМОЩЬ В ОТОРИНОЛАРИНГОЛОГИИ методическое пособие ",9bab87f5-9d86-4085-a882-6114f17eb84d,94f6cc6b-f633-45fd-84b3-3ae272ab12b5
8cebd7d8-d606-4904-a958-73466986558b,"Операции в травматологии и ортопедии. Карманный справочник.",6ba0299a-fbd9-4048-ab44-e4791ec793c0,8324596d-1217-4dae-a3bc-fb05a98f4699
8d607d98-b320-4f4e-a962-355d78340f8d,"Метаболический синдром.",aca50e78-6814-4874-92ea-8594b354cf31,d6529f28-c089-4b87-acbb-81e72a178369
8d720bc4-7b78-40f2-8629-adc0e6caf6d0,"Рефлексотерапия в акушерстве и гинекологии.",4063a9bb-b7a1-48f7-95ff-2da44c1d5ef4,6b3c5665-fa2f-4f01-9f4e-33617a700bf6
8d7d470d-84c5-4b84-82a4-4b67102c3a92,"ОБЩАЯ ФИЗИОТЕРАПИЯ. Учебник.",bca0ea7d-6d21-4376-939f-6531db1806d2,c9521561-0ce6-4dc5-909e-2ab4ed251875
8dc23a33-fbef-4478-a8ce-327edcdd91e3,"Экзистенциальная психотерапия/Пер. с англ.",571e2a36-89e3-4532-9b71-48eed609bb73,27236c55-8206-4c2d-a5c3-afef3b0d38ca
8de4ec3d-f0b7-4472-9147-19bbb52b168c,"Кардиология с иллюстрациями Неттера. Часть первая. Пер с англ. 3-го ИЗДАНИЯ.",bb11800d-a4c5-4edd-8e4e-befffaa86c76,dc5ea636-b1aa-4423-ad29-c5434e4bc9c2
8e657ef8-e12f-4807-88ac-80bf6058e394,"",0886ffb8-7b76-462b-ac14-b10c61fed22f,6699ecfc-26b5-41f1-b109-43a6eb41c424
8e8f27e9-dfd7-4211-8b10-1e940209c7e4,"Аневризмы грудного отдела аорты в практике врача-терапевта: учеб. – метод. пособие",d0ae7a01-3399-4c31-8332-1c79bfdd3ed4,b9baf5c2-3446-4163-8343-d30217d95614
8f1dd58c-9228-4fce-85a8-02d7b6007710,"КЛИНИЧЕСКОЕ РУКОВОДСТВО ПО ЧЕРЕПНО-МОЗГОВОЙ ТРАВМЕ. Практическое пособие в 3-х томах. Том 2",b09ef71b-04a0-40d4-9d89-795688c61363,6d7a3ba4-5b68-4c07-9be8-eb7d2aa2b2d7
8f595541-0529-4819-b1ee-fdcb5da14929,"",89d49b93-be6a-4013-acf9-16ae19ce1505,63cf0505-2ea5-4f18-8eb5-b95aa120d95d
8f5ab7ab-f695-4986-9350-dec642b55a53,"Контрольные тесты по биохимии. Обмен углеводов. Обмен липидов",0e57076f-c57b-4a1c-b56c-035c9de1ca95,faee68de-db05-49e4-ba7e-1fec7f4a8067
8f853b80-7d44-4f6f-bca3-232b5a4d37b8,"Атлас операций при травмах опорно-двигательного аппарата.",b07e73ce-ee25-4dd5-ba71-f8898c75b0d5,66d6b7df-9a2c-4adb-a4e4-d5314a662c81
8f9ce8aa-51c0-41e3-9307-c82c4595b5fa,"Медицинские технологии",2bc3f14d-b9d4-43d8-9f44-7433f4029142,3d1a56b0-cc99-4113-b7c3-56f06f720dba
90077843-5013-4b3b-8e3a-3e4540d702bb,"",5f27bca9-648f-4962-b2e4-7a4b1a602abe,7ba6b13d-c659-4829-92fb-2bcf781f34ce
901896ce-4f11-46f1-a1ca-331860370558,"",4d984af2-4ddf-4c72-b6c1-20a8f59eb254,5a89ec6b-a832-472d-ad5a-9d6e28ac9424
90226239-6eea-4475-a973-65bf064c419c,"Полный курс массажа: Учебное пособие.— 2е изд.",b9d6b731-45bc-4356-8d5e-af128205ea4a,245ddf5a-65be-4d52-a0fb-a58ed6691e90
903a0ab0-c91e-4a4d-a812-99fb5aa46dae,"Ультразвуковая диагностика патологии вен нижних конечностей. Практическое руководство.",3e011581-bc39-4df6-ac5a-02f366f34f6a,b3ea05fb-567d-4b0c-a867-dd75b293de7c
903a9ba0-1ded-43cd-9185-a57fc7d3dcb2,"Судебно-медицинская экспертиза повреждений тупыми предметами",cb8a0490-8d3b-4167-884c-7d406002d889,a7d41ee8-445d-40bc-8d1c-31f0395b0deb
908a707d-7e64-4957-a4fd-bbf534ca2050,"Клинические рекомендации по оказанию медицинской помощи детям, родившимся в сроках гестации 22–27 не",45f933e0-e337-4a26-8c80-1b995a6440c6,3481214b-6d32-4dc9-beea-1e8ae9673ea1
9096ce28-8833-4d90-ab0e-c618193061d8,"ХИРУРГИЯ ПЕЧЕНИ И ЖЕЛЧЕВЫВОДЯЩИХ ПУТЕЙ.",eefb42db-2519-4be6-9f57-1f73c1422f3f,4b103508-2afa-45b2-8094-1c9de4c10423
90ae9d9b-54e0-4144-b912-8d7cb732a928,"Ультразвуковая допплерография в диагностике поражений магистральных артерий головы и основания мозга",6fe25e2b-b8c7-4c7f-ad5c-03dd26d8f6ec,9c4e9230-17bc-48f7-8f41-5521b441ca32
90f4a276-3930-45da-91bb-30177e082bd1,"Расстройства мочеиспускания. ",b20dac2f-a903-423e-a8db-e801fc9fdb38,3b4afb5c-0bdf-4a3d-96d7-080f58f73403
90ff35ab-c1bd-45b1-8685-b4ed0cdef01e,"Общеклинические исследования: моча, кал, ликвор, мокрота, синовиальная жидкость. 4-е изд. ",5e194555-31b1-41b5-b0ff-b2ea82cc9cb2,109ccbcc-0e74-4125-b116-26984a869e9f
911b2f31-b028-4c96-aa6b-6c10352677f5,"Лечение болезней внутренних органов: Практ. рук. В 3 т. Т. I - 2-е изд.",b04538a6-ee0d-4a7c-8db2-09a36d8a2f00,c0c0158c-618e-4403-8199-0b175eda19ab
9132c1a7-a45b-4dba-99ca-234627e00346,"Компьютерная зависимость: формирование, диагностика, коррекция и профилактика.",15ef04a4-5bf8-4320-bd76-36ca923e974a,5e827a41-9873-4084-9f19-162a087de6cb
91724cc4-be04-4b4b-868d-04a9b99b52f5,"",453de76c-7b9d-4a9b-86a8-90f76cd3d726,4fb3fb5e-174b-4b55-9a98-a203011cabea
9183cf11-2a39-4507-9198-cc6b484cd186,"ВОЗРАСТНЫЕ ОСОБЕННОСТИ И ПОРОКИ РАЗВИТИЯ МОЧЕПОЛОВОГО АППАРАТА ",3ee545cd-7afc-40ba-af4e-c5a2c02b0a93,a91120f2-84d2-4ed5-9f6e-5d02d817837a
91ba0927-8fd0-47f4-83f6-ec994b4ab342,"",7cb9ef43-65d6-4aaf-8a45-d85047002721,2a4c7a67-6eea-4031-91e7-8dde0529f9d4
92116912-0659-4efb-a35c-2249972c9637,"Внутренние болезни: Учебник для студентов медицинских вузов. ",7ee9a691-f16a-4b21-a4ce-c3ab78e762d8,25092974-9cbe-4e51-ab8e-f09eee68f75a
921cf24d-bd56-49b8-bbf7-386d9ff723b6,"",c3756fd1-2ec0-448d-920d-e74c24a002fe,5cf23556-fba8-496e-87de-09f930107a70
9235c235-eeeb-4155-99df-3faeee76e84d,"Интеграция совместного оказания услуг в связи с ТБ и ВИЧ во всеобъемлющий пакет... ",20adde37-c3c4-4772-ab66-c041301baf72,71019775-c3ae-4c26-a55e-66e83cb65d7f
925a4cb9-c66e-47b6-bbe4-388ac6550def,"Функциональная диагностика в гастроэнтерологии. Учебно-методическое пособие",3a3433dd-d209-40fb-aee8-fc3578e643c7,5b177b16-6379-49c4-aeae-c398e8b3bddf
92611b7a-811a-4a61-9e85-eca7133f5a0a,"Висцеральные системы",7ed97375-c5b4-46c4-b0ac-c78d5747213f,3f8448ae-eeda-4bc9-bb7b-b8bddbdd158c
92941ae4-ea91-45fc-b43d-4024f00b7915,"Боль в области спины и шеи",661e4a29-466c-4df8-a652-7c4c56b32aac,8228d39a-1d3e-4db5-912d-f4ab29b61aa5
931327d0-6212-49a6-940a-049a8d35d00a,"Как работает психотерапия. Процесс и техника.",fd8a7334-f161-4238-95d6-d7b8f7da5d13,a5e35ada-5378-4647-a2bb-6ad7de811692
931aafba-f152-4f2d-a318-9f2ba2058dc4,"Лечение хронической боли онкологического генеза. Учебное пособие.",f41086b4-a517-416d-8c85-429eb65eb567,3b8d2295-d36e-4b7b-89b4-c4b0818955e5
934467b3-3bea-454c-8101-6a245c069856,"Анестезия в педиатрии. Пособие для врачей.",f59acafb-3977-497e-8971-2998095b9795,88e59f74-3759-4338-b482-d2c924d2811c
9389a0fe-da50-4bdb-a7f5-c93c33343b0f,"Анатомо-клинический атлас по невропатологии",d4026f28-e730-4736-8773-8b6649a9218b,2ab93794-3de1-4d8f-8266-32ba5ffae27c
938f6c1f-6423-4ba1-9b82-17ea9efce9b8,"Рукиводство по сосудистой хирургии с атласом оперативной техники. ",9d9e1d81-9dc2-4009-b37c-bee6066dfb33,463c5539-382c-4ee3-9788-7353499a96ac
93901c59-2c76-45ca-88c8-baa966806a95,"МАССАЖ Полное руководство.",7018a2c2-65ca-4383-b5f6-0561532937bb,67e8a8e1-b6f1-486f-bcce-6a0c92d2c314
93faba32-be44-4b36-91a9-1daca1a5f5eb,"Руководство по амбулаторно-поликлинической помощи в акушерстве и гинекологии.",43814279-5a50-4140-b9d6-f61c04a40314,70a2a674-938a-4135-b173-16f28ede1e62
9411a1d3-b884-476b-a81d-b5e7c8702d90,"Между психотерапевтом и клиентом.",dd7aee4f-1f4c-4f02-aa7e-7f7f1db793b8,4ac863a4-1463-471b-af0b-2c54996bfde1
948d4a8b-4cb8-4584-a6b7-be99b645592b,"Объективная оценка тяжестц травм. Учебное пособие.",5f9b4a6d-cfd4-4281-8579-2a3451594693,2b4d58a6-eae2-40d7-814a-a3ce30eb8a81
949f4df3-55d3-4c53-a1ad-bb8259e7a922,"Лекарственные средства, применяемые в акушерстве и гинекологии. 2-е изд.",808fd539-a21d-40c0-ac24-14687cee57f6,15436083-5a9d-4ce7-9aaf-dc47b9216425
95158105-edb7-4649-9239-2f90485eeeda,"Патологическая анатомия: Учебник. 4-е изд., ",c9720e18-eb82-438a-975e-79e8a682cd04,38b05f4c-b299-4cfb-bdb5-13e293b46f25
9524c38c-76bd-470c-a342-d8e85aabdf4a,"Хирургия пищеварительного тракта.",5acefc0e-bdea-46db-8fc2-abf298ffe84c,cfe32321-8b61-4a3d-ac1a-e7b529cd614c
955725c5-8fc4-4b8a-9250-2c2bef0fe473,"Уход за больными с заболеваниями нервной системы. Учебно-методическое пособие. ",330986f3-0d6c-4997-9e37-1884eb51b943,94a25b7d-dcd1-4fdb-97b4-c2127b392fb1
9573178b-cc5e-40a7-ae1c-037833c59ef4,"",53aa0b61-8937-4d5e-972f-066c1637c343,9dd6547a-d9d0-4300-ab3a-60dc99a92d6d
95c75315-9c3b-4e73-bad3-9695a36255b1,"Регистр лекарственных средств России РЛС Доктор: Гастроэнтерология и гепатология. ",f659baac-8306-4a0d-9df4-8da68a922c79,f9440932-42f9-4440-82bb-b98afd3943b7
95de3d15-ed14-4471-937f-6a3666216cf6,"Общая неврология : учеб. пособие.",d611a570-9b08-4cee-8845-17e479ca3486,33729630-65e1-4d82-9195-77db08e0931d
9676d980-9046-4506-b00f-876e8387bf8e,"Психоаналитические теории развития: Пер. с англ.",715677c3-46ec-46f2-82e5-cf2a823305ab,c08a14b8-fee5-4925-96b1-42d4594c97e7
96b73a04-44a9-44f8-bb2a-9b68db7dc327,"Активное выявление злокачественных новообразований кожи. ",08e49aeb-c2fd-464d-bccd-5a3e5c9889a1,3a41de4a-500f-407c-be7a-38ed31913d43
96b9457d-afc5-4a53-91bd-c2592dd8409d,"",739e73cf-8e1b-4c93-a98d-49cd0cea2e7a,3ca1b7d6-4dd1-4710-b125-f43e4565d593
970f61a1-e6fa-4b89-aa14-62299fd8dc1e,"Гастроэзофагеальная рефлюксная болезнь у детей. Методические рекомендации для врачей-педиатров и гас",9e355ba7-8cc0-4cf1-abd5-838c606fbcb2,d8243b60-7d5b-49c0-bbe6-ef230b7eca13
97b21748-2944-408e-b1f4-865714ca2f87,"Гистологическая диагностика неопухолевых заболеваний щитовидной железы: Пособие для врачей. ",da227cdd-7255-4a40-abc5-8b61cfd37238,48209319-0348-4bf3-acdc-4c69d287c60e
9803e62c-ea4c-4bf8-9cb4-90164087007b,"Злокачественные опухоли челюстно-лицевой области. ",e23c8826-0335-4440-8b63-cf85e2dcec09,3c2df04a-461f-4084-8704-9d6ed01f5573
983fad86-b5fa-4602-8b21-9f17749d48a9,"",7b50dece-66b1-4bbc-9e16-7b4d3fc885aa,2b30a2a0-89c3-4e59-baab-374562445351
98d80679-a9a1-4a7d-82a0-b17b66b4cee7,"Энциклопедия боли",e4250955-ec73-4d87-992d-dee7bda4cec4,76096189-2aff-46b6-91a6-4d3bf9e1d9ff
98ddd500-278c-4129-9034-77e3dca1c732,"Облысение: Тонкости, хитрости и секреты. ",e0942497-cbd1-43df-ba6f-e21d0343a559,5a160974-cdf3-49d9-bdd9-54a481fb4aa4
98ee6993-f39a-48fc-8a55-fb01e4966869,"РЛС. Доктор. Педиатрия.",97897098-14eb-4a50-8db4-6e6249d50200,0967d489-0f5d-4066-a099-b3cddd0ab855
99068724-3383-4b8c-ae61-8a8a6856f294,"Клинические протоколы по неонатологии. Вып.2.",07c9d545-9970-4b3f-906a-5a9d1a238198,c3988c2e-9180-4709-93b4-7c061acf77e6
997c8e23-5665-4c9b-a2d2-9cfddfac82df,"",ca21a2a1-448d-4c4e-9b3a-c8221a0bdbcd,e7efd75b-a3ad-43f3-9612-39364b6ff8e4
99ba321b-a778-4bd1-bdb9-b49e468fadc2,"",fe99555e-0a31-4c7a-b8b4-61fb897c6760,8d5a821e-57c6-46a0-8bc5-a0e47379a24a
9a089626-6853-4a24-8efd-593be920b81f,"АТЛАС ОПЕРАТИВНОЙ ХИРУРГИИ ГРЫЖ.",b52b4bdd-23c6-4390-af4c-f83cc8c195d1,0de13637-aa89-4c7b-bd96-37546eabf3c0
9a1a349c-c3a6-4a64-b6b0-751e3c36853b,"Социальная геронтология: Учебное пособие.",ef2a676d-06e0-423e-8e84-653cfbb762ad,11237c25-3a2b-4552-bc1e-9950140f7802
9a58c731-af6b-40f6-8b7b-a2293df26e46,"Правила чтения биохимического анализа: Руководство для врача. ",bb351a1d-309b-4bf8-be36-476ace1eb12d,f091c125-1eb3-4f21-8728-26febc0f8d88
9a5af3bc-be4d-499f-b5cb-398f70a09d71,"Хирургия заболеваний и повреждений кисти. - 3-е изд. ",1d825298-a47a-41be-a29b-99af8a756169,7f4a96cf-4d60-40d2-a21f-4987e485d118
9ab059c3-f6a3-4d74-b7a7-70260f7fb55d,"",c70614fd-0fb4-45f4-8fe5-1fc10388f62b,d4a93063-b1e9-4336-b036-a2e6dc0aa185
9ae2d889-1d94-49aa-aba7-19445fe8c4ae,"Избранные лекции по психотерапии",4ad4a818-94dd-4add-bf71-f60cf90724f6,c9190f4e-27e8-4406-b6c9-71627678f0c0
9b0233c9-0585-40a6-901c-35df39ce5b5c,"Лапароскопическая и торакоскопическая хирургия. ",dd7f0a67-2e08-4014-a686-b523b33eb3d8,4f0dc600-d72a-4db8-9b52-d7c3ed8a51c4
9ba5bf51-51e8-49f0-9f74-9dab93fb40e8,"Болезни вилочковой железы. ",a4cfc15d-1b4f-4dc2-91ec-5867ca9ed1f2,f38104f9-48c1-4755-8db8-e9b8a2ba0575
9bd91f14-52c4-4274-9eed-1c221cb13e46,"Введение в клиническую психологию. учебник. изд 2-е.",3d9a5855-9666-4281-9772-2067511ff578,f764b1f4-3545-4f77-b164-f9fad3b8a29f
9c0730af-6b79-4e4e-91af-5c3cdf54bc6a,"",146e1b70-6e0d-4b4e-b64c-961db9f5f061,20ea5510-32fe-4128-8508-a10d56e4ac58
9c14d1b7-193a-4a74-bd09-6347895be09e,"50 лекций по хирургии",bed039e1-a754-439f-b230-99efdee24fc1,b181d7c3-4e1a-455c-aa4e-30f7a176bb26
9cde564e-189d-41e3-b6c8-6ecbaab5ff79,"Влияние антирабической вакцины на морфо-функциональное состояние органов иммунной системы.",22a7b760-c640-448f-8abe-66db4f4a7f5b,e0976a49-4e3b-4b9d-be8e-77db535950c0
9d2ee657-1cf8-4b1a-a357-12c44f7fb447,"Электрокардиография : практическое руководство-справочник для врачей.","",7f163654-908a-4c61-8f76-d6e3ac387153
9d3e92c9-dc2f-4db7-955b-f8f4943d62db,"Измененные состояния сознания: Психологическая и философская проблема в психиатрии",ecbb236a-70e4-4769-8af5-c8bb13bdc70d,2c9b2db0-8649-432b-9e84-e4dd57938be2
9d5b9672-b3c2-4588-abd6-e3bb0e1ba9e7,"",fe81aabc-aed9-4740-a915-fae0d033899b,4661e247-3bc5-4875-ae0b-5ee1f81a6e35
9d916cd7-a620-48f7-843d-847871fa8c10,"НЕОТЛОЖНЫЕ СОСТОЯНИЯ В ПЕДИАТРИИ. Второе издание",d4330173-2fc3-4ecb-afee-13b73a74dcd2,3af5bb21-5c85-4f80-8d60-4857ae5c1af2
9db10a46-a9f6-47fe-aac1-8116e26201b8,"Здоровый позвоночник. Рецепты и рекомендации. ",6d3eec9d-73cf-4cb7-a97a-3fc0aad00799,7bd7cac6-9c1e-4eba-bed2-e8787c06ca37
9dd2c4ed-0b91-4e61-a462-24063dd33eff,"Рентгенодиагностика заболеваний пищевода, желудка, кишечника: Руководство для врачей.",75ec794a-29ab-45f3-bed2-82049abd3c20,41e8b781-f62d-4a36-8ec9-ff08287dc82a
9e344ffa-d743-4cca-9cdc-3f8ccbd54bd2,"КЕРАТОКОНУС. Учебное пособие.",b936715a-8bbd-4d50-b184-e09d78cbb441,e474d2dd-ced3-49a4-907e-f788cd93d9f6
9e61e54e-7e09-4106-9c5f-925512f7bc33,"СПРАВОЧНИК ПО РЕВМАТОЛОГИИ",e68ed9f5-4f50-481f-b8e8-9656048ba081,64a3d719-46f1-49a4-85f1-08fb82ea4632
9e747c4c-fcdd-4012-9eea-6882bde051e9,"Аннотированный перечень аномалий развития органов и частей тела человека: Учебно-методическое пособи",2a89e863-fb6b-45a6-ac56-3108335081d8,e6817ad6-f176-4f8e-9b9a-405ffac37cde
9ee07165-0a62-496c-a341-7cd781d054d1,"ЭКГ детей и подростков. пер. с нем. под ред. проф.",5811be87-341f-43ae-90fb-3da8694122af,40bee291-2a90-4964-a356-8a08a512a4e5
9ee901b3-4e70-4625-85f8-4977fbe63d56,"Биологическая безопасность населения. Особо опасные и карантинные инфекции.",9ee12167-4a87-499b-9a59-4c8cdd3330c7,998b5e3b-3e79-41cc-8d94-27ae2b5cefb5
9eff9aab-956e-448f-8062-7bf8fe91b5a7,"КЛИНИЧЕСКИЙ ПРОТОКОЛ ДИАГНОСТИКИ И ЛЕЧЕНИЯ Врожденный гидронефроз у детей.",b5b0509b-605d-4681-a0fc-0d059b03a9e6,5eee630d-eec9-420e-9ffc-cd66f041b10d
9f034b65-95bf-4c57-be3b-ed820ec433f6,"Мегауретер у детей: материалы Всероссийского симпозиума.",23dfd432-82d3-4a38-a20e-835f4941989c,0239592b-f8cd-4c72-a6c2-21d6aedeabaf
9f516f1e-ccd2-49e9-bd6d-39e7e256dd04,"Клиническая лабораторная гематология.",36f0f22f-49bb-44f6-9dea-8e1ad15ed142,c7fc1ae9-b016-451f-9815-432b4d241508
9f6f2bd1-32ed-401b-9943-2ee90498c1b7,"Воспитай супердетей- как вырастить счастливых, В здоровых, уверенных детей и обеспечить 2-е издание",3812d9cf-1efa-4807-adb2-998068373a81,ffc0c3a3-1103-4ab2-b2ec-28bff9007d90
9f80b7c0-a5ad-4c7d-9ee4-931f1628d45e,"",f9b9dbff-2a41-40f1-8089-81770d3ac567,347ed802-c302-4c26-a76d-25a71cd0283a
9fb4994c-c5cb-4f23-aca6-7dd7251d1b8b,"",37f85682-ece3-403d-a8ff-39d1902943f7,ff36b72d-797c-4b85-9b42-7e2b1733e5f6
a007b89f-66bc-4337-b7ea-531f9c3f4c24,"Клиническая ангиология. Сердечно сосудистые заболевания.",845fc06b-af98-4618-b4aa-dd1d8898d6c3,ef23f857-614d-446c-9798-12dc78d1b7b3
a0f809ad-ea06-4f44-84a1-ea726f78fa96,"Болезни печени: Руководство. — 4-е изд.",550bf126-411f-4c4c-8259-9afb1d735965,c12a894d-8187-4215-a904-1a3ce18c81ad
a1367b01-1da1-4be2-bfc7-f63d30e5f760,"Внутриматочная контрацепция. Руководство.",96189ebb-13c0-4b21-98b9-0c4a424f5e67,acd32875-64f4-46bc-a6e3-0196ee7ff7ef
a18bf27e-3ebc-4c4c-8736-e32038efc383,"Плечелопаточный болевой синдром.",f6ecce11-0822-489f-ada6-da0f7a1e0fc6,66ef3351-6060-4fff-a287-4d3f818d62b8
a1976f36-a516-4d3d-9111-f2fe3ee4acf8,"Курение: Тонкости, хитрости и секреты.",afe896de-4d7c-408d-a458-f4ff5d0dd633,ccf04bbe-f048-41cc-af8a-ba096ba3b864
